,user,points,state,timestamp,vaccination_time,wave_no,decision
1174,356,28,R,2014-09-29 07:54:29,,3,0
1175,249,57,R,2014-09-29 07:52:34,,3,0
1176,371,100,S,2014-09-29 07:52:53,,3,0
1177,171,100,S,2014-09-29 07:51:46,,3,0
1178,263,38,R,2014-09-29 07:50:35,,3,0
1179,79,51,R,2014-09-29 04:07:00,,3,0
1180,225,90,V,2014-09-29 07:54:47,2014-09-22 20:30:00,3,1
1181,419,60,R,2014-09-29 07:53:52,,3,0
1182,274,100,S,2014-09-29 07:54:24,,3,0
1183,207,90,V,2014-10-06 07:51:48,2014-09-29 16:10:00,4,1
1184,390,47,R,2014-10-06 07:50:32,,4,0
1185,392,53,R,2014-10-06 07:50:18,,4,0
1186,357,100,S,2014-10-06 07:54:42,,4,0
1187,427,100,S,2014-10-06 07:53:51,,4,0
1188,70,90,V,2014-10-06 07:26:10,2014-09-29 15:05:00,4,1
1189,106,100,S,2014-10-06 07:51:55,,4,0
1190,166,90,V,2014-10-06 07:54:17,2014-09-29 14:10:00,4,1
1191,133,100,S,2014-10-06 07:51:20,,4,0
1192,184,90,V,2014-10-06 07:51:40,2014-09-29 15:00:00,4,1
1193,131,37,R,2014-10-06 07:54:05,,4,0
1194,229,53,R,2014-10-06 07:50:55,,4,0
1195,370,90,V,2014-10-06 07:51:49,2014-09-29 21:20:00,4,1
1196,251,90,V,2014-10-06 07:51:46,2014-09-29 14:30:00,4,1
1197,383,54,R,2014-10-06 07:52:09,,4,0
1198,272,100,S,2014-10-06 07:54:03,,4,0
1199,329,100,S,2014-10-06 07:50:17,,4,0
1200,21,100,S,2014-10-06 07:51:36,,4,0
1201,417,90,V,2014-10-06 07:51:50,2014-09-29 18:10:00,4,1
1202,32,90,V,2014-10-06 07:53:38,2014-09-29 14:30:00,4,1
1203,26,100,S,2014-10-06 07:52:58,,4,0
1204,397,90,V,2014-10-06 07:54:36,2014-09-29 17:25:00,4,1
1205,451,35,R,2014-10-06 07:54:26,,4,0
1206,165,100,S,2014-10-06 07:54:38,,4,0
1207,239,67,V,2014-10-06 07:51:26,2014-09-29 14:35:00,4,1
1208,455,100,S,2014-10-06 07:53:01,,4,0
1209,112,100,S,2014-10-06 07:51:17,,4,0
1210,453,88,V,2014-10-06 07:50:33,2014-09-29 14:10:00,4,1
1211,355,90,V,2014-10-06 07:53:19,2014-09-29 14:10:00,4,1
1212,196,100,S,2014-10-06 07:51:29,,4,0
1213,313,90,V,2014-10-06 07:53:12,2014-09-29 15:25:00,4,1
1214,37,44,R,2014-10-06 07:53:13,,4,0
1215,34,64,V,2014-10-06 07:53:39,2014-09-29 14:35:00,4,1
1216,366,56,V,2014-10-06 07:54:16,2014-09-29 18:30:00,4,1
1217,58,100,S,2014-10-06 07:52:50,,4,0
1218,236,34,R,2014-10-06 07:53:21,,4,0
1219,323,100,S,2014-10-06 07:53:12,,4,0
1220,72,100,S,2014-10-06 07:53:14,,4,0
1221,322,51,R,2014-10-06 07:53:52,,4,0
1222,333,45,R,2014-10-06 07:50:05,,4,0
1223,264,45,R,2014-10-06 07:51:07,,4,0
1224,188,100,S,2014-10-06 05:19:58,,4,0
1225,213,62,R,2014-10-06 07:52:25,,4,0
1226,134,50,V,2014-10-06 07:52:18,2014-09-29 17:40:00,4,1
1227,315,90,V,2014-10-06 07:50:29,2014-10-01 19:15:00,4,1
1228,88,36,R,2014-10-06 07:50:00,,4,0
1229,399,55,V,2014-10-06 07:54:07,2014-09-29 14:10:00,4,1
1230,282,90,V,2014-10-06 07:51:30,2014-09-29 18:50:00,4,1
1231,450,100,S,2014-10-06 07:52:10,,4,0
1232,462,90,R,2014-10-06 07:51:22,,4,0
1233,439,71,V,2014-10-06 07:52:13,2014-09-29 14:10:00,4,1
1234,156,58,V,2014-10-06 07:54:04,2014-09-29 14:15:00,4,1
1235,276,90,V,2014-10-06 07:50:55,2014-09-29 15:25:00,4,1
1236,217,100,S,2014-10-06 07:54:51,,4,0
1237,336,100,S,2014-10-06 07:53:24,,4,0
1238,338,90,V,2014-10-06 07:51:46,,4,0
1239,303,47,R,2014-10-06 07:54:14,,4,0
1240,430,100,S,2014-10-06 07:50:27,,4,0
1241,206,100,S,2014-10-06 07:53:05,,4,0
1242,153,90,V,2014-10-06 07:50:02,2014-09-29 14:15:00,4,1
1243,193,78,R,2014-10-06 07:50:02,,4,0
1244,443,58,R,2014-10-06 07:52:34,,4,0
1245,266,100,S,2014-10-06 07:52:45,,4,0
1246,172,100,S,2014-10-06 07:51:14,,4,0
1247,367,54,V,2014-10-06 07:50:50,2014-09-29 17:15:00,4,1
1248,407,100,S,2014-10-06 07:54:08,,4,0
1249,304,100,S,2014-10-06 07:51:27,,4,0
1250,99,55,V,2014-10-06 07:52:01,2014-09-29 14:05:00,4,1
1251,328,90,V,2014-10-06 07:50:00,2014-09-29 22:40:00,4,1
1252,291,100,S,2014-10-06 07:51:21,,4,0
1253,198,90,V,2014-10-06 07:51:56,2014-09-29 15:00:00,4,1
1254,428,100,S,2014-10-06 07:50:56,,4,0
1255,212,100,S,2014-10-06 07:51:21,,4,0
1256,173,43,R,2014-10-06 07:52:46,,4,0
1257,260,90,V,2014-10-06 07:52:24,2014-09-29 14:10:00,4,1
1258,15,90,V,2014-10-06 07:52:28,2014-09-29 15:00:00,4,1
1259,240,100,S,2014-10-06 07:52:38,,4,0
1260,62,100,S,2014-10-06 07:53:12,,4,0
1261,24,100,S,2014-10-06 07:52:32,,4,0
1262,480,100,S,2014-10-06 07:50:07,,4,0
1263,299,100,S,2014-10-06 07:45:20,,4,0
1264,365,54,R,2014-10-06 07:54:08,,4,0
1265,38,42,R,2014-10-06 07:53:07,,4,0
1266,129,55,V,2014-10-06 07:54:42,2014-10-04 17:00:00,4,1
1267,301,100,S,2014-10-06 07:52:30,,4,0
1268,389,100,S,2014-10-06 07:50:36,,4,0
1269,278,90,V,2014-10-06 07:51:07,2014-09-29 14:20:00,4,1
1270,149,69,V,2014-10-06 07:54:50,2014-09-29 14:05:00,4,1
1271,349,90,V,2014-10-06 07:52:12,2014-09-29 14:35:00,4,1
1272,363,90,V,2014-10-06 07:51:42,2014-09-29 16:05:00,4,1
1273,296,62,V,2014-10-06 07:52:09,2014-09-29 16:00:00,4,1
1274,139,100,S,2014-10-06 07:52:17,,4,0
1275,65,100,S,2014-10-06 07:52:15,,4,0
1276,420,90,V,2014-10-06 07:53:51,2014-09-29 17:20:00,4,1
1277,394,57,V,2014-10-06 07:53:46,2014-09-29 15:10:00,4,1
1278,432,100,S,2014-10-06 07:51:24,,4,0
1279,253,100,S,2014-10-06 07:50:09,,4,0
1280,211,52,R,2014-10-06 07:50:09,,4,0
1281,372,41,R,2014-10-06 07:53:49,,4,0
1282,54,100,S,2014-10-06 07:50:03,,4,0
1283,245,90,V,2014-10-06 07:50:22,2014-10-01 17:50:00,4,1
1284,426,90,V,2014-10-06 07:53:06,2014-09-29 17:50:00,4,1
1285,431,100,S,2014-10-06 07:51:31,,4,0
1286,254,100,S,2014-10-06 07:52:23,,4,0
1287,144,100,S,2014-10-06 07:52:24,,4,0
1288,433,100,S,2014-10-06 05:30:32,,4,0
1289,449,68,R,2014-10-06 07:51:29,,4,0
1290,154,49,R,2014-10-06 07:50:40,,4,0
1291,332,90,V,2014-10-06 07:50:39,2014-09-29 16:20:00,4,1
1292,224,90,V,2014-10-06 07:53:46,2014-09-29 15:45:00,4,1
1293,350,100,S,2014-10-06 07:51:22,,4,0
1294,13,90,V,2014-10-06 07:54:53,2014-09-29 14:30:00,4,1
1295,360,100,S,2014-10-06 06:29:06,,4,0
1296,437,35,R,2014-10-06 07:52:35,,4,0
1297,3,90,V,2014-10-06 07:52:24,2014-09-29 14:10:00,4,1
1298,197,90,V,2014-10-06 07:51:09,2014-09-29 14:10:00,4,1
1299,311,90,V,2014-10-06 07:51:00,,4,0
1300,25,100,S,2014-10-06 07:53:38,,4,0
1301,219,90,V,2014-10-06 07:53:33,,4,0
1302,146,90,V,2014-10-06 07:39:48,,4,0
1303,387,100,S,2014-10-06 05:38:12,,4,0
1304,228,58,V,2014-10-06 07:52:03,2014-09-29 14:50:00,4,1
1305,90,50,R,2014-10-06 07:52:10,,4,0
1306,327,51,R,2014-10-06 07:51:47,,4,0
1307,277,100,S,2014-10-06 07:51:15,,4,0
1308,107,90,V,2014-10-06 07:52:13,2014-09-29 22:40:00,4,1
1309,373,100,S,2014-10-06 07:51:33,,4,0
1310,307,100,S,2014-10-06 07:52:10,,4,0
1311,169,100,S,2014-10-06 07:50:07,,4,0
1312,104,90,V,2014-10-06 07:54:21,2014-09-29 14:10:00,4,1
1313,448,87,R,2014-10-06 07:54:14,,4,0
1314,230,100,S,2014-10-06 07:52:58,,4,0
1315,231,61,V,2014-10-06 07:50:15,2014-09-29 17:20:00,4,1
1316,287,100,S,2014-10-06 07:54:27,,4,0
1317,68,100,S,2014-10-06 07:50:33,,4,0
1318,76,64,R,2014-10-06 07:50:17,,4,0
1319,22,90,V,2014-10-06 07:51:33,2014-09-29 14:50:00,4,1
1320,347,41,R,2014-10-06 07:53:15,,4,0
1321,6,100,S,2014-10-06 07:53:12,,4,0
1322,474,100,S,2014-10-06 07:51:43,,4,0
1323,385,100,S,2014-10-06 07:51:51,,4,0
1324,477,47,R,2014-10-06 07:27:09,,4,0
1325,116,90,V,2014-10-06 07:53:47,2014-09-29 14:10:00,4,1
1326,192,90,V,2014-10-06 07:53:47,2014-09-29 15:35:00,4,1
1327,73,86,R,2014-10-06 07:33:23,,4,0
1328,119,58,V,2014-10-06 06:54:36,2014-09-29 14:15:00,4,1
1329,130,27,R,2014-10-06 07:50:27,,4,0
1330,16,90,V,2014-10-06 07:52:08,2014-09-29 14:20:00,4,1
1331,268,100,S,2014-10-06 07:51:42,,4,0
1332,423,100,S,2014-10-06 07:53:34,,4,0
1333,343,100,S,2014-10-06 07:51:05,,4,0
1334,473,52,R,2014-10-06 07:53:34,,4,0
1335,74,100,S,2014-10-06 07:50:46,,4,0
1336,378,55,R,2014-10-06 07:51:29,,4,0
1337,309,90,V,2014-10-06 07:54:23,2014-09-29 16:00:00,4,1
1338,485,90,V,2014-10-06 07:51:50,2014-09-29 14:10:00,4,1
1339,456,100,S,2014-10-06 07:52:47,,4,0
1340,471,100,S,2014-10-06 07:48:33,,4,0
1341,447,64,R,2014-10-06 03:04:12,,4,0
1342,179,45,R,2014-10-06 07:53:48,,4,0
1343,318,90,V,2014-10-06 07:50:28,2014-09-29 14:30:00,4,1
1344,406,37,R,2014-10-06 07:51:53,,4,0
1345,334,100,S,2014-10-06 07:17:05,,4,0
1346,246,40,R,2014-10-06 07:50:24,,4,0
1347,127,65,R,2014-10-06 07:51:23,,4,0
1348,202,100,S,2014-10-06 07:53:34,,4,0
1349,203,46,R,2014-10-06 07:54:28,,4,0
1350,44,100,S,2014-10-06 07:51:02,,4,0
1351,175,66,R,2014-10-06 06:30:01,,4,0
1352,422,100,S,2014-10-06 07:54:20,,4,0
1353,147,100,S,2014-10-06 07:50:07,,4,0
1354,117,100,S,2014-10-06 07:54:52,,4,0
1355,351,90,V,2014-10-06 07:52:19,2014-09-29 14:25:00,4,1
1356,319,100,S,2014-10-06 03:41:54,,4,0
1357,460,90,V,2014-10-06 07:51:43,2014-09-29 14:10:00,4,1
1358,125,52,V,2014-10-06 07:52:08,2014-09-29 18:45:00,4,1
1359,200,100,S,2014-10-06 07:54:05,,4,0
1360,308,90,V,2014-10-06 07:51:37,2014-09-29 16:40:00,4,1
1361,105,90,V,2014-10-06 07:50:22,2014-09-29 14:25:00,4,1
1362,67,64,V,2014-10-06 07:53:55,,4,0
1363,424,40,R,2014-10-06 07:54:04,,4,0
1364,163,100,S,2014-10-06 07:52:47,,4,0
1365,279,90,V,2014-10-06 07:53:50,2014-09-29 14:10:00,4,1
1366,382,100,S,2014-10-06 07:47:04,,4,0
1367,64,100,S,2014-10-06 07:50:02,,4,0
1368,10,100,S,2014-10-06 02:49:05,,4,0
1369,96,100,S,2014-10-06 07:52:23,,4,0
1370,408,60,R,2014-10-06 07:54:16,,4,0
1371,55,90,V,2014-10-06 07:54:32,2014-09-29 14:25:00,4,1
1372,59,100,S,2014-10-06 07:53:54,,4,0
1373,185,46,R,2014-10-06 07:53:22,,4,0
1374,241,100,S,2014-10-06 07:50:15,,4,0
1375,252,59,V,2014-10-06 07:54:19,2014-09-29 14:10:00,4,1
1376,481,90,V,2014-10-06 07:54:07,2014-09-29 14:30:00,4,1
1377,475,100,S,2014-10-06 07:50:19,,4,0
1378,441,90,V,2014-10-06 07:54:50,2014-09-29 14:25:00,4,1
1379,218,51,R,2014-10-06 07:54:32,,4,0
1380,444,100,S,2014-10-06 07:53:39,,4,0
1381,310,55,R,2014-10-06 07:50:12,,4,0
1382,440,100,S,2014-10-06 07:53:24,,4,0
1383,381,100,S,2014-10-06 07:14:59,,4,0
1384,1,61,R,2014-10-06 07:52:34,,4,0
1385,442,100,S,2014-10-06 07:53:16,,4,0
1386,429,53,V,2014-10-06 07:53:13,2014-09-30 20:55:00,4,1
1387,49,90,V,2014-10-06 07:53:42,2014-09-29 14:25:00,4,1
1388,280,66,V,2014-10-06 07:51:27,2014-09-29 16:30:00,4,1
1389,46,90,V,2014-10-06 07:50:49,2014-09-30 00:40:00,4,1
1390,176,90,V,2014-10-06 07:50:58,2014-09-29 20:05:00,4,1
1391,89,90,V,2014-10-06 07:54:44,2014-09-30 01:50:00,4,1
1392,289,100,S,2014-10-06 07:51:34,,4,0
1393,214,47,R,2014-10-06 07:51:26,,4,0
1394,209,90,V,2014-10-06 07:50:54,2014-09-29 14:55:00,4,1
1395,8,69,R,2014-10-06 07:51:40,,4,0
1396,159,100,S,2014-10-06 07:51:48,,4,0
1397,358,90,V,2014-10-06 07:53:46,2014-10-01 17:30:00,4,1
1398,300,90,V,2014-10-06 07:53:20,2014-09-29 14:10:00,4,1
1399,306,100,S,2014-10-06 07:51:56,,4,0
1400,33,90,V,2014-10-06 07:51:44,2014-09-29 14:10:00,4,1
1401,52,63,V,2014-10-06 07:53:38,2014-09-29 17:10:00,4,1
1402,364,100,S,2014-10-06 07:50:05,,4,0
1403,17,100,S,2014-10-06 07:51:53,,4,0
1404,242,100,S,2014-10-06 07:54:30,,4,0
1405,400,90,V,2014-10-06 07:50:42,2014-09-29 14:05:00,4,1
1406,476,100,S,2014-10-06 07:51:30,,4,0
1407,161,100,S,2014-10-06 07:50:44,,4,0
1408,136,90,V,2014-10-06 07:52:13,2014-09-29 14:10:00,4,1
1409,77,100,S,2014-10-06 07:50:53,,4,0
1410,135,90,V,2014-10-06 07:52:14,2014-09-30 15:00:00,4,1
1411,41,90,V,2014-10-06 07:54:25,2014-09-29 14:10:00,4,1
1412,178,100,S,2014-10-06 07:52:50,,4,0
1413,216,90,V,2014-10-06 07:52:18,2014-10-05 02:10:00,4,1
1414,167,29,R,2014-10-06 07:50:47,,4,0
1415,128,90,V,2014-10-06 07:54:18,2014-10-02 17:00:00,4,1
1416,281,100,S,2014-10-06 07:54:52,,4,0
1417,463,90,V,2014-10-06 07:46:11,,4,0
1418,337,100,S,2014-10-06 07:51:48,,4,0
1419,354,100,S,2014-10-06 07:52:01,,4,0
1420,18,52,V,2014-10-06 07:54:41,2014-09-29 14:20:00,4,1
1421,331,100,S,2014-10-06 07:54:32,,4,0
1422,145,48,R,2014-10-06 07:54:06,,4,0
1423,391,100,S,2014-10-06 07:51:27,,4,0
1424,204,100,S,2014-10-06 07:52:57,,4,0
1425,232,100,S,2014-10-06 07:53:15,,4,0
1426,247,90,V,2014-10-06 07:53:04,2014-09-29 14:55:00,4,1
1427,472,100,S,2014-10-06 07:50:38,,4,0
1428,379,90,V,2014-10-06 07:53:30,2014-10-01 14:10:00,4,1
1429,94,100,S,2014-10-06 07:50:34,,4,0
1430,195,90,V,2014-10-06 07:52:44,2014-09-30 14:25:00,4,1
1431,164,43,R,2014-10-06 07:53:25,,4,0
1432,210,100,S,2014-10-06 07:53:34,,4,0
1433,42,54,R,2014-10-06 07:53:16,,4,0
1434,375,100,S,2014-10-06 07:50:18,,4,0
1435,12,100,S,2014-10-06 07:54:56,,4,0
1436,181,71,V,2014-10-06 07:35:02,2014-09-29 18:25:00,4,1
1437,470,90,V,2014-10-06 07:54:52,2014-09-29 17:15:00,4,1
1438,388,100,S,2014-10-06 07:52:42,,4,0
1439,2,100,S,2014-10-06 07:54:59,,4,0
1440,258,79,V,2014-10-06 07:50:17,2014-09-29 14:25:00,4,1
1441,402,90,V,2014-10-06 07:54:13,2014-09-29 15:30:00,4,1
1442,132,44,R,2014-10-06 07:51:27,,4,0
1443,174,83,R,2014-10-06 07:52:23,,4,0
1444,35,90,V,2014-10-06 07:51:14,2014-09-29 15:00:00,4,1
1445,168,90,V,2014-10-06 07:54:55,2014-10-03 14:20:00,4,1
1446,416,90,V,2014-10-06 07:53:36,2014-09-29 14:10:00,4,1
1447,376,90,V,2014-10-06 07:53:38,2014-09-29 14:20:00,4,1
1448,69,90,V,2014-10-06 07:52:47,2014-09-29 14:40:00,4,1
1449,248,53,R,2014-10-06 07:51:34,,4,0
1450,83,41,R,2014-10-06 07:54:39,,4,0
1451,110,100,S,2014-10-06 07:53:56,,4,0
1452,302,90,V,2014-10-06 07:51:53,2014-10-05 15:55:00,4,1
1453,182,100,S,2014-10-06 07:51:48,,4,0
1454,151,100,S,2014-10-06 07:54:36,,4,0
1455,244,100,S,2014-10-06 07:53:37,,4,0
1456,39,70,R,2014-10-06 07:51:12,,4,0
1457,109,100,S,2014-10-06 07:53:53,,4,0
1458,286,90,V,2014-10-06 07:52:31,2014-09-29 14:10:00,4,1
1459,60,41,R,2014-10-06 07:51:53,,4,0
1460,435,47,R,2014-10-06 07:52:12,,4,0
1461,359,90,V,2014-10-06 07:52:04,2014-09-29 14:10:00,4,1
1462,314,64,V,2014-10-06 07:52:08,2014-09-29 14:10:00,4,1
1463,434,90,V,2014-10-06 07:52:39,2014-09-29 14:20:00,4,1
1464,19,77,R,2014-10-06 07:53:41,,4,0
1465,261,34,R,2014-10-06 07:52:21,,4,0
1466,361,52,V,2014-10-06 07:54:25,2014-09-30 15:20:00,4,1
1467,48,100,S,2014-10-06 07:53:22,,4,0
1468,170,100,S,2014-10-06 07:52:31,,4,0
1469,23,48,R,2014-10-06 07:53:47,,4,0
1470,20,100,S,2014-10-06 07:51:06,,4,0
1471,30,100,S,2014-10-06 07:53:14,,4,0
1472,102,100,S,2014-10-06 07:53:16,,4,0
1473,412,58,R,2014-10-06 07:54:52,,4,0
1474,340,100,S,2014-10-06 07:52:08,,4,0
1475,190,90,V,2014-10-06 07:54:08,2014-09-29 17:10:00,4,1
1476,237,100,S,2014-10-06 07:54:57,,4,0
1477,101,100,S,2014-10-06 07:50:05,,4,0
1478,298,90,V,2014-10-06 07:50:07,2014-09-29 15:20:00,4,1
1479,325,100,S,2014-10-06 07:53:05,,4,0
1480,267,35,R,2014-10-06 07:54:37,,4,0
1481,265,90,V,2014-10-06 07:53:06,2014-09-29 22:55:00,4,1
1482,305,90,V,2014-10-06 07:50:37,2014-09-29 23:00:00,4,1
1483,138,100,S,2014-10-06 07:52:53,,4,0
1484,467,90,V,2014-10-06 07:02:57,2014-09-29 14:25:00,4,1
1485,56,90,V,2014-10-06 07:52:37,2014-09-29 14:10:00,4,1
1486,143,90,V,2014-10-06 07:52:31,2014-09-29 15:10:00,4,1
1487,293,90,V,2014-10-06 07:50:33,2014-09-29 14:10:00,4,1
1488,124,64,R,2014-10-06 07:50:03,,4,0
1489,150,100,S,2014-10-06 07:51:07,,4,0
1490,446,90,V,2014-10-06 07:50:51,2014-09-29 15:20:00,4,1
1491,80,100,S,2014-10-06 07:52:31,,4,0
1492,457,67,V,2014-10-06 07:51:42,,4,0
1493,288,64,R,2014-10-06 07:53:21,,4,0
1494,395,45,R,2014-10-06 07:49:43,,4,0
1495,458,52,R,2014-10-06 07:51:17,,4,0
1496,113,90,V,2014-10-06 07:54:03,2014-09-29 20:05:00,4,1
1497,415,100,S,2014-10-06 07:54:30,,4,0
1498,4,100,S,2014-10-06 07:54:54,,4,0
1499,348,62,V,2014-10-06 07:54:02,2014-10-05 20:50:00,4,1
1500,141,100,S,2014-10-06 07:51:33,,4,0
1501,483,90,V,2014-10-06 07:50:05,2014-09-29 14:10:00,4,1
1502,81,100,S,2014-10-06 07:50:21,,4,0
1503,374,100,S,2014-10-06 06:45:10,,4,0
1504,259,100,S,2014-10-06 07:51:26,,4,0
1505,71,90,V,2014-10-06 07:52:08,2014-09-29 14:10:00,4,1
1506,205,100,S,2014-10-06 07:49:14,,4,0
1507,290,100,S,2014-10-06 07:53:23,,4,0
1508,220,100,S,2014-10-06 07:52:10,,4,0
1509,466,90,V,2014-10-06 07:52:34,2014-09-29 15:30:00,4,1
1510,11,72,R,2014-10-06 07:54:23,,4,0
1511,292,100,S,2014-10-06 07:53:49,,4,0
1512,191,90,V,2014-10-06 07:50:35,2014-09-29 14:10:00,4,1
1513,454,100,S,2014-10-06 07:54:24,,4,0
1514,78,100,S,2014-10-06 07:53:58,,4,0
1515,411,79,V,2014-10-06 07:54:05,2014-10-01 14:10:00,4,1
1516,384,100,S,2014-10-06 07:50:54,,4,0
1517,226,100,S,2014-10-06 07:51:07,,4,0
1518,386,90,V,2014-10-06 07:51:13,2014-09-29 15:15:00,4,1
1519,97,90,V,2014-10-06 07:51:19,2014-09-30 07:40:00,4,1
1520,140,100,S,2014-10-06 07:53:40,,4,0
1521,269,44,R,2014-10-06 07:50:26,,4,0
1522,459,100,S,2014-10-06 07:53:35,,4,0
1523,111,65,V,2014-10-06 07:52:17,2014-09-29 14:10:00,4,1
1524,122,100,S,2014-10-06 07:49:27,,4,0
1525,29,73,V,2014-10-06 07:54:31,2014-09-29 14:10:00,4,1
1526,92,90,V,2014-10-06 07:54:04,2014-09-29 14:20:00,4,1
1527,14,100,S,2014-10-06 07:51:15,,4,0
1528,403,90,V,2014-10-06 07:53:38,2014-09-29 15:00:00,4,1
1529,91,44,R,2014-10-06 07:53:05,,4,0
1530,100,100,S,2014-10-06 07:54:39,,4,0
1531,95,100,S,2014-10-06 07:51:59,,4,0
1532,489,100,S,2014-10-06 07:50:30,,4,0
1533,445,58,V,2014-10-06 07:50:14,2014-09-29 14:15:00,4,1
1534,401,71,R,2014-10-06 07:50:16,,4,0
1535,275,90,V,2014-10-06 07:50:24,,4,0
1536,126,100,S,2014-10-06 07:54:07,,4,0
1537,345,81,R,2014-10-06 07:54:54,,4,0
1538,194,100,S,2014-10-06 07:52:02,,4,0
1539,478,59,R,2014-10-06 07:51:32,,4,0
1540,324,100,S,2014-10-06 07:50:39,,4,0
1541,63,59,V,2014-10-06 07:51:27,2014-09-30 14:15:00,4,1
1542,346,66,R,2014-10-06 07:54:30,,4,0
1543,180,90,V,2014-10-06 07:53:07,2014-09-29 14:10:00,4,1
1544,233,61,R,2014-10-06 07:54:18,,4,0
1545,227,100,S,2014-10-06 07:53:29,,4,0
1546,404,90,V,2014-10-06 07:51:21,2014-09-29 18:50:00,4,1
1547,31,67,V,2014-10-06 07:53:44,2014-09-29 17:15:00,4,1
1548,120,55,R,2014-10-06 07:51:45,,4,0
1549,123,100,S,2014-10-06 07:52:53,,4,0
1550,157,90,V,2014-10-06 07:51:30,2014-09-29 14:15:00,4,1
1551,114,100,S,2014-10-06 07:49:58,,4,0
1552,223,90,V,2014-10-06 07:53:39,2014-09-29 15:20:00,4,1
1553,490,100,S,2014-10-06 07:53:16,,4,0
1554,330,38,R,2014-10-06 07:54:16,,4,0
1555,294,90,V,2014-10-06 07:54:36,2014-09-29 14:10:00,4,1
1556,50,100,S,2014-10-06 07:53:30,,4,0
1557,356,57,V,2014-10-06 07:52:00,2014-09-29 15:15:00,4,1
1558,249,90,V,2014-10-06 07:53:25,2014-09-29 14:10:00,4,1
1559,371,100,S,2014-10-06 07:53:09,,4,0
1560,171,100,S,2014-10-06 07:51:03,,4,0
1561,263,90,V,2014-10-06 07:51:49,2014-09-29 14:20:00,4,1
1562,79,90,V,2014-10-06 07:50:24,2014-09-30 02:15:00,4,1
1563,225,90,V,2014-10-06 07:52:07,2014-09-29 15:50:00,4,1
1564,419,46,R,2014-10-06 07:52:24,,4,0
1565,274,90,V,2014-10-06 07:51:23,2014-09-29 17:50:00,4,1
1566,468,100,S,2014-10-06 07:54:50,,4,0
